  1.17000E+02  4.94418E-02  2.88072E-02  2.06346E-02  9.76324E-03  8.30516E-03  2.59311E-02  9.76326E-03  2.59311E-02  1.37026E-04
  1.18000E+02  5.19762E-02  3.02566E-02  2.17196E-02  1.02255E-02  8.76430E-03  2.72780E-02  1.02255E-02  2.72780E-02  1.37320E-04
  1.19000E+02  5.47558E-02  3.18461E-02  2.29097E-02  1.07331E-02  9.26880E-03  2.87545E-02  1.07332E-02  2.87545E-02  1.37615E-04
  1.20000E+02  5.78145E-02  3.35951E-02  2.42193E-02  1.12924E-02  9.82494E-03  3.03785E-02  1.12924E-02  3.03785E-02  1.37910E-04
  1.21000E+02  6.11922E-02  3.55265E-02  2.56657E-02  1.19108E-02  1.04401E-02  3.21710E-02  1.19108E-02  3.21711E-02  1.38207E-04
  1.22000E+02  6.49363E-02  3.76672E-02  2.72691E-02  1.25970E-02  1.11232E-02  3.41571E-02  1.25970E-02  3.41572E-02  1.38504E-04
  1.23000E+02  6.91031E-02  4.00494E-02  2.90537E-02  1.33615E-02  1.18845E-02  3.63665E-02  1.33615E-02  3.63665E-02  1.38803E-04
  1.24000E+02  7.37602E-02  4.27118E-02  3.10484E-02  1.42169E-02  1.27367E-02  3.88349E-02  1.42169E-02  3.88349E-02  1.39102E-04
  1.25000E+02  7.89893E-02  4.57011E-02  3.32882E-02  1.51784E-02  1.36950E-02  4.16053E-02  1.51784E-02  4.16053E-02  1.39403E-04
  1.26000E+02  8.48897E-02  4.90739E-02  3.58157E-02  1.62643E-02  1.47778E-02  4.47301E-02  1.62644E-02  4.47301E-02  1.39704E-04
  1.27000E+02  9.15828E-02  5.28998E-02  3.86830E-02  1.74974E-02  1.60077E-02  4.82734E-02  1.74975E-02  4.82734E-02  1.40007E-04
  1.28000E+02  9.92187E-02  5.72644E-02  4.19543E-02  1.89055E-02  1.74125E-02  5.23145E-02  1.89055E-02  5.23145E-02  1.40310E-04
  1.29000E+02  1.07984E-01  6.22746E-02  4.57098E-02  2.05233E-02  1.90271E-02  5.69519E-02  2.05233E-02  5.69519E-02  1.40614E-04
  1.30000E+02  1.18114E-01  6.80644E-02  5.00500E-02  2.23944E-02  2.08950E-02  6.23094E-02  2.23945E-02  6.23094E-02  1.40920E-04
  1.31000E+02  1.29907E-01  7.48043E-02  5.51027E-02  2.45744E-02  2.30717E-02  6.85444E-02  2.45744E-02  6.85444E-02  1.41226E-04
  1.32000E+02  1.43744E-01  8.27125E-02  6.10317E-02  2.71341E-02  2.56282E-02  7.58584E-02  2.71342E-02  7.58584E-02  1.41533E-04
  1.33000E+02  1.60122E-01  9.20725E-02  6.80495E-02  3.01659E-02  2.86567E-02  8.45131E-02  3.01659E-02  8.45131E-02  1.41842E-04
  1.34000E+02  1.79691E-01  1.03256E-01  7.64351E-02  3.37906E-02  3.22782E-02  9.48518E-02  3.37907E-02  9.48519E-02  1.42151E-04
  1.35000E+02  2.03318E-01  1.16758E-01  8.65595E-02  3.81694E-02  3.66536E-02  1.07332E-01  3.81694E-02  1.07332E-01  1.42462E-04
  1.36000E+02  2.32169E-01  1.33246E-01  9.89230E-02  4.35192E-02  4.20002E-02  1.22568E-01  4.35192E-02  1.22568E-01  1.42773E-04
  1.37000E+02  2.67841E-01  1.53631E-01  1.14210E-01  5.01367E-02  4.86144E-02  1.41403E-01  5.01367E-02  1.41403E-01  1.43085E-04
  1.38000E+02  3.12544E-01  1.79177E-01  1.33367E-01  5.84331E-02  5.69075E-02  1.65003E-01  5.84331E-02  1.65003E-01  1.43399E-04
  1.39000E+02  3.69385E-01  2.11659E-01  1.57726E-01  6.89857E-02  6.74568E-02  1.95007E-01  6.89858E-02  1.95007E-01  1.43713E-04
